text,label
"Objet : 
Corps : ",cours
"Objet : [tous.cergy] Finale de la data battle
Corps : Bonjour à tous La finale de la data battle à lieu ce soir à 18h. Vous pouvez la suivre en direct sur Youtube. https://www.youtube.com/live/pL31Mhg3Huc?si=bDL0ria8-FQD9QzF Bonne chance aux tekiens et aux tekiennes. -- ********************************** Astrid JOURDAN CYTech , CY Université, Campus de Pau Chargée de mission auprès de la Direction Enseignement Formation Co-responsable de l'option IA Chercheuse associée au laboratoire ETIS ORCID ***********************************",association
"Objet : Soutenance projet ING2
Corps : Bonjour à tous, Voici les informations générales concernant les soutenances orales pour les projets ING2. Celles-ci auront lieu du 8 au 12 avril (principalement les 11 et 12 avril). Chaque groupe aura 45 minutes, dont 30 minutes de présentation et 15 minutes de questions. Concernant la forme de la présentation, il est idéal de produire une vingtaine à trentaine de slides *épurés* pour une présentation de 30 minutes : en particulier, pas de pavé de texte sur vos slides, pas d'impression écran de vos scripts, pas d'images illustratives qui n'apportent rien à votre présentation. Concernant le fond de la présentation, il est important : - de commencer celle-ci en prenant le temps de bien positionner le sujet ( *l'introduction*) : lors de cette phase, n'importe quelle personne ne connaissant rien à votre sujet doit être en mesure de comprendre le sujet, pourquoi est-ce important de le traiter, quelles sont les potentielles difficultés que l'on peut rencontrer (techniques, juridiques, organisationnelles...) et comment vous allez répondre à la problématique posée dans les grandes lignes. Vous pouvez inclure un slide contenant le sommaire de votre présentation. - vous passerez ensuite par une étape où vous allez présenter votre *méthodologie* pour répondre à votre problématique : quels outils, quelles technologies, quelle organisation, quelle architecture, quels modèles... vous avez utilisés pour répondre à votre question. Il est important de bien justifier cette partie : quelles alternatives se sont présentées à vous et comment vous avez effectué des choix. Certains sujets ont nécessité de faire une revue de la littérature : c'est le bon moment pour l'inclure (les sources doivent être mentionnées en toute fin de vos slides). Si vous avez une base de données, des statistiques descriptives *utiles* et *bien représentées* peuvent également appuyer votre propos. - ensuite, vous présenterez vos *résultats*. Cette phase est très dépendante de votre sujet. Ceux-ci doivent être présentés de façon *synthétique* et dûment justifiés. On doit comprendre ici en quoi ils répondent (totalement, partiellement) à votre problématique. Vous avez peut-être testé des modèles qui n'ont pas fonctionné ou qui ont donné des résultats très médiocres (alors qu'il était pertinent de les tester) : cela fait partie aussi des résultats et de la démonstration ; il faut donc les inclure (en expliquant pourquoi cela n'a pas fonctionné). Si votre projet a amené la création d'un prototype : plutôt que de faire une démo en temps réel (qui peut prendre beaucoup de temps ou planter), une petite vidéo de 2-3 minutes que vous commentez en temps réel peut être très valorisante (et valorisée). - enfin il doit y avoir une partie de *discussion* / *conclusion*. C'est le moment de faire le point sur la qualité de la solution que vous avez apportée au problème posé, et également de faire preuve d'auto-critique : comment vous auriez pu encore améliorer la qualité de la solution proposée si vous aviez eu plus de temps, l'organisation en équipe etc. Lorsque vous allez préparer vos slides et votre présentation, posez vous à chaque fois la question de savoir en quoi ce que vous racontez ou ce que vous écrivez sur un slide apporte un élément de réponse au problème posé. Si la réponse est que cela n'apporte rien => il faut le supprimer. Si les idées ne s'enchaînent pas naturellement => Il faut revoir votre plan. Pensez à hiérarchiser vos idées : certains problèmes rencontrés / solutions proposées sont essentiel(le)s, d'autres secondaires. Pas la peine de mentionner le fait que vous avez remplacé les virgules par des points dans votre fichier de données par exemple... Un dernier petit conseil : il peut y avoir lors de la phase de discussion avec le Jury des questions assez techniques. Il est toujours bien de se préparer quelques slides en fin de présentation (après votre slide clôturant les 30 minutes de présentation) pour répondre à ces questions techniques si jamais cela vous arrive. Cela montre que vous êtes capable d'anticiper les questions : c'est très professionnel et apprécié. Je pense que vous l'aurez compris : nous serons très attentifs à la qualité technique ainsi qu'à la qualité de la présentation de votre projet. Je vous enverrai d'ici la fin de la semaine votre créneau de soutenance. Je reste à votre disposition pour toute question. Bonne journée. Bien cordialement, François MAUBLANC Responsable projets ING2 GSI et MI",cours
"Objet : [tous.cergy] Enquête vie étudiante 2024
Corps : Bonjour à toutes et à tous, Je vous transmets ce lien pour l'enquête concernant la vie étudiante de notre université : https://enquetes.cyu.fr/eve *Le principal objectif de cette enquête est d'identifier les besoins et les attentes des étudiants afin de cibler les actions à mener en termes de vie étudiante. * Je vous prie de prendre 2mn pour la remplir Cordialement, - *Nejib ABDELMOULA* Adjoint à la Direction *Immeuble Turing - 3ème étage* *CY Cergy Paris Université -**CY Tech* Site du Parc Avenue du Parc 95011 CERGY PONTOISE Cedex - FRANCE Tél : 01 34 25 10 23 Port. : 07.78.77.00.05 nejib.abdelmoula@cyu.fr https://cytech.cyu.fr/",sondage
"Objet : [ing2-gm-cergy] [CYJE] Offre de mission GI/GMI
Corps : [image: Topside] CYJE vous propose une nouvelle offre de mission GI/GMI CYJE a le plaisir de vous partager une nouvelle offre de mission destinée aux étudiants en GI/GMI ! L'objectif est de refaire le site du Cercle des Anciens de CY-TECH avec WordPress. La durée estimée de cette mission est d'environ 37 heures pour une rétribution de 1160 euros net. Cette mission est accessible à tous peu importe le niveau en WordPress. Vous pouvez même vous rendre sur notre site de formation pour progresser ! Site de formation CYJE La sélection se déroulera en deux temps. Une première partie de vérification des compétences techniques qui se déroulera sur deux jours puis une seconde sous forme d'entretien de motivation. Plus de détails vous seront donnés par mail une fois votre candidature déposée. Si vous avez des questions, vous pouvez contacter l'adresse mail suivante : etude@cyje.fr Pour candidater , cliquez sur le bouton ci-dessous qui mène au Gform d'inscription : Gform de candidature Envie de profiter de plus d'offres de ce genre ? Vous pouvez devenir adhérent pour y avoir accès plus tôt et plus souvent en nous contactant avec le bouton ci-dessous ! Devenir adhérent Cordialement, L'équipe de CYJE [image: DownSide] -- Maxence KURTZ Responsable Communication maxence.kurtz@cyje.fr 0783188838 cyje.fr Avenue du Parc, 95000 Cergy",entreprise
"Objet : Il y a 5 offres correspondant à vos critères
Corps : [logo.png?1604568992] [1][logo-v-black-dm-v2.png] Yvan, 5 offres correspondent vos critres ! Votre alerte Stage +1 o Yvelines +1 o Statistiques, Data & Math App o 2 autres critres [2]Modifier [logo.png?1711438673] [3]Exclusivit CY Tech Data Scientist atometrics Stage | Paris (France) [logo.png?1678704387] [4]ALTERNANCE - Data Analyst (H/F) EssilorLuxottica Alternance | Ivry-sur-Seine (France) [logo.png?1630405190] [5]Alternance - Data Analyst Junior H/F JCDecaux Alternance | Neuilly-sur-Seine (France) [logo.png?1664533008] [6]Healthcare data scientist - Stage de fin d'tudes / CDI Sysnav Stage | Paris (France) [logo.png?1698307608] [7]KERING Assistant(e) Chef de Projet Data et BI (Stage) Kering Stage | Paris (France) Ces offres pourraient aussi vous intresser [logo.png?1592487930] [8]Stagiaire Assistant(e) de Projet 3KLES Consulting Stage | Multilocalisation [logo.png?1540984521] [9]Ingnieure / Ingnieur Informatique - Dveloppement Logiciel de simulation de physique pour engins spatiaux en Stage ArianeGroup Stage | Les Mureaux (France) [logo.png?1695217605] [10]Stage - Data Project Manager Numberly Stage | Paris (France) [logo.png?1519813134] [11]Software Engineer Fullstack Socit Gnrale Stage | Puteaux (France) [logo.png?1568190038] [12]Product Intern Skello Stage | Paris (France) [13]Pour ne plus recevoir cette alerte, cliquez sur le lien. References 1. https://www.jobteaser.com/ 2. https://cytech.jobteaser.com/fr/dashboard/edit?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-job-alert-email&utm_content=2024-03-27 3. https://cytech.jobteaser.com/fr/job-offers/c5a29bc4-de3c-4f33-ad00-fd253f926eb8-atometrics-data-scientist?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-exclusive-offers&utm_content=2024-03-27 4. https://cytech.jobteaser.com/fr/job-offers/60e5e9af-9172-490f-be4d-941535cec3e4-essilorluxottica-alternance-data-analyst-h-f?utm_campaign=b2c-fr-job-alert-email&utm_content=2024-03-27&utm_source=email-product&utm_medium=job-alert-email 5. https://cytech.jobteaser.com/fr/job-offers/d674aa87-f65a-44fd-9205-17408cfb7eea-jcdecaux-alternance-data-analyst-junior-h-f?utm_campaign=b2c-fr-job-alert-email&utm_content=2024-03-27&utm_source=email-product&utm_medium=job-alert-email 6. https://cytech.jobteaser.com/fr/job-offers/7296a51a-c81f-4c10-9c5a-3084746c47b2-sysnav-healthcare-data-scientist-stage-de-fin-d-etudes-cdi?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-job-alert-email&utm_content=2024-03-27 7. https://cytech.jobteaser.com/fr/job-offers/98363480-caed-4e6f-81eb-fc8c6170f4e2-kering-kering-assistant-e-chef-de-projet-data-et-bi-stage?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-job-alert-email&utm_content=2024-03-27 8. https://cytech.jobteaser.com/fr/job-offers/dfdb163e-cced-46be-a3d2-3280273b4e0e-3kles-consulting-stagiaire-assistant-e-de-projet?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-reco-job-ads&utm_content=2024-03-27 9. https://cytech.jobteaser.com/fr/job-offers/7b897ddb-cfaf-41b3-b82f-85cdb0d5f6e2-arianegroup-ingenieure-ingenieur-informatique-developpement-logiciel-de-simulation-de-physique-pour-engins-spatiaux-en-stage?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-reco-job-ads&utm_content=2024-03-27 10. https://cytech.jobteaser.com/fr/job-offers/577d7483-a8b2-4754-8156-2d0c0887e212-numberly-stage-data-project-manager?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-reco-job-ads&utm_content=2024-03-27 11. https://cytech.jobteaser.com/fr/job-offers/bc83d9d3-1ddd-49e1-9397-421106b53039-societe-generale-software-engineer-fullstack?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-reco-job-ads&utm_content=2024-03-27 12. https://cytech.jobteaser.com/fr/job-offers/f90aaeb9-dd16-419e-8ac5-f760f8629924-skello-product-intern?utm_medium=job-alert-email&utm_campaign=b2c-fr-reco-job-ads&utm_content=2024-03-27&utm_source=email-product 13. https://cytech.jobteaser.com/fr/newsletters/subscriptions/destroy?back_to_after_login=https%3A%2F%2Fcytech.jobteaser.com%2F%3Fi18n_locale%3Dfr&newsletter_type=job_offers&token=6f02fc98-b9f6-4115-b337-0267bb2216e3&utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-job-alert-email&utm_content=unsubscribe",entreprise
"Objet : [ing2-cergy] offres d'alternances
Corps : *À: *""service-entreprises"" *Envoyé: *Mardi 26 Mars 2024 16:04:57 *Objet: *[service-re-cergy] 🚨 Dernières places disponibles 🚀 Ne manquez pas le rendez-vous de l'alternance ! *Voir la version en ligne* [image: Atlas de l'Alternance, invitation] *En 2023, près de 110 000 alternants visant des formations * *Bac + 2 à Bac + 5 ont été recrutés au sein des branches professionnelles d’Atlas. Ces chiffres démontrent l’efficacité de l’alternance pour former les jeunes aux métiers à hauts niveaux de qualification. * ­ Cette année, *Atlas de l’Alternance* invite les participants à partager leurs expériences et réflexions autour de *3 tables-rondes*, avec des représentants d’entreprises, de CFA, des branches professionnelles et des alternants : *>>* Recrutement, développement des compétences, fidélisation : focus sur les 3 atouts de l’alternance dans les branches d'Atlas. *>>* L’alternance : accélérateur d’innovation et de qualité pédagogique. *>>* L’alternance dans l’enseignement supérieur au cœur des politiques d’insertion et d’ouverture sociale des entreprises d’Atlas. ­ \uD83D\uDE80 *INSCRIPTION* ­ Le nombre de places en présentiel est limité. L'évènement est également accessible en distanciel. *Dispositifs d'accessibilité : traduction en langue des signes et vélotypie.* Atlas de l’alternance est le rendez-vous pour comprendre les spécificités de l’alternance dans l’enseignement supérieur, réfléchir à son évolution et rencontrer ses acteurs clés. *Avec la participation de* *Geoffroy de Vitry*, Haut-commissaire à l’enseignement et à la formation professionnels. *Anne-Sophie Barthez, * Directrice générale de l’enseignement supérieur et de l’insertion professionnelle (DGESIP) et *Jérôme Marchand-Arvier*, Délégué général à l'emploi et la formation professionnelle (DGEFP). ­ \uD83D\uDCA1 *DÉCOUVREZ LE PROGRAMME* ­ \uD83D\uDC49 Un événement proposé par Atlas, l’OPCO des services financiers et du conseil, en partenariat avec l'agence presse AEF Info. 25 Quai Panhard et Levassor 75013 Paris *CFA/OFA : 01 43 46 01 60* ­ ­ ­ ­ ­ ­ ­ Dans le cadre des missions agréées par l’arrêté ministériel du 29 mars 2019 Atlas, SIREN 851 296 632, communique par courriels principalement à des fins de gestion administrative, réalisation d’enquêtes, information sur son actualité ou invitation aux événements qu’il organise. Vos données personnelles et de contact ne sont pas cédées à des tiers pour une utilisation commerciale. Pour en savoir plus sur la gestion de vos données personnelles et l’exercice de vos droits d’accès, de rectification, d’effacement, de limitation, d’opposition et le cas échéant de portabilité, consultez notre site Internet ou contactez notre Délégué à la protection des données dpo@opco-atlas.fr. Si vous souhaitez vous désinscrire de nos publications, cliquez ici -- *Chema Fourati* *Assistante en charge de l'évènementiel* *Direction des Relations Entreprises - CY Tech* *CY Cergy Paris Université * Site du Parc - Bureau TG 209 Avenue du Parc CS 30221 95011 CERGY-PONTOISE Cedex Standard : +33 1 34 25 10 10 Ligne du service : +33 1 34 25 10 20 *https://cytech.cyu.fr/ * *LinkedIn CY Tech*",entreprise
"Objet : Livrables projet ING2
Corps : Bonjour à tous, Je vous contacte au sujet des livrables à rendre pour le projet ING2. Vous devez vous rendre sur la plateforme Moodle et déposer les documents suivants avant le *dimanche 7 avril à 23:59* dans la section ""Livrables à rendre"" : - votre présentation de soutenance au format pdf (30 slides environ) ; - une documentation technique au format pdf qui décrit l'architecture, les fonctionnalités, les manipulations que doivent effectuer les utilisateurs... pour la solution que vous proposez ; - un dossier .zip contenant tous les scripts et autres documents que vous aurez produits. /!\ Attention : une seule personne par groupe dépose un fichier, mais *chaque membre du groupe devra valider l'envoi de ce fichier avec son propre compte*. Si un seul membre du groupe ne respecte pas cette règle, le fichier ne sera pas pris en considération. Vous pouvez modifier autant de fois que vous le désirez les fichiers déposés sur Moodle jusqu'à la date limite. *Aucun envoi de fichier par mail ne sera accepté.* Le planning des soutenances est en cours d'élaboration ; je vous enverrai un autre mail contenant les informations à ce sujet (elles auront lieu du 8 au 12 avril). Je reste à votre disposition pour toute question. Bonne journée. Bien cordialement, François MAUBLANC Responsable projets ING2 GSI et MI",plateforme
"Objet : Re: [UE VSE] Pôle RE - Inscription confirmée
Corps : Bonjour à tous, La dernière conférence organisée par la DRE, qui devait avoir lieu aujourd'hui, a été annulée. Je vous ai donc tous compté une participation. Vous trouverez ci-joint le suivi des actions du Pôle RE pour l'UE VSE, ainsi que les modalités de validation qui vous ont été transmises par Tiffany Poupard. Si la colonne A du tableau est en vert, vous validez le pôle. Si elle est en rouge, vous ne validez pas le pôle. Lien d'accès au fichier de suivi : Validation UE VSE RE 23-24 Bien à vous, *Léa BOULOGNE * *Assistante en formation et insertion professionnelle* *Direction des Relations Entreprises - CY Tech* *CY Cergy Paris Université * Site du Parc - Bureau TG 209 Avenue du Parc CS 30221 95011 CERGY-PONTOISE Cedex Standard : +33 1 34 25 10 10 Ligne du service : +33 1 34 25 10 20 *https://cytech.cyu.fr/ * *LinkedIn CY Tech* Le mer. 20 déc. 2023 à 11:21, Léa Boulogne a écrit : > Bonjour à tous, > > Je vous confirme votre inscription au pôle Relations Entreprises de l'UE > Valeur et Savoir Être. Vous recevez ce mail car vous avez répondu au Google > Form transmis par Audrey ZADRAVEC le 28 novembre. > > Vous aurez accès au suivi de vos actions à partir du mois de février. > Jusque là, il est inutile de me contacter pour savoir si vous avez validé > ou non le pôle. > > Bien à vous, > > *Léa BOULOGNE * > *Assistante en formation et insertion professionnelle* > *Direction des Relations Entreprises - CY Tech* > *CY Cergy Paris Université * > Site du Parc - Bureau TG 209 > Avenue du Parc CS 30221 > 95011 CERGY-PONTOISE Cedex > Standard : +33 1 34 25 10 10 > Ligne du service : +33 1 34 25 10 20 > *https://cytech.cyu.fr/ * > *LinkedIn CY Tech* > >",entreprise
"Objet : [tous.cergy] Charte du vivre ensemble - Engagements et contacts
Corps : Bonjour, CY Cergy Paris Université s'engage activement dans la lutte contre les violences, le harcèlement sexuel et moral, ainsi que contre toute forme de discrimination (voir la charte jointe). Nous mettons à la disposition de nos usagers et personnels plusieurs dispositifs de prise en charge professionnels pour répondre aux situations de violences sexistes et sexuelles, de harcèlement moral, d'isolement social et de risques psycho-sociaux : 1. Cellule de veille contre les violences , coordonnée par Stefania Marcassa (chargée de mission pour l'égalité des femmes et des hommes) : * Numéro d'urgence : 01 34 25 28 28 * Email : veilleucp@ml.u-cergy.fr 2. Service de médecine préventive de CY : * Site web : [ https://www.cyu.fr/campus/au-quotidien/se-soigner ] [ https://www.cyu.fr/campus/au-quotidien/se-soigner | https://www.cyu.fr/campus/au-quotidien/se-soigner ] 3. En partenariat avec l'Institut WoMen Safe&Children : * Numéro d'urgence : 01 39 10 85 35 * Email : accueil@women-safe.org * WoMen Safe&Children réunit des professionnels de santé indépendants et qualifiés (médecins, infirmièr.e.s, juristes, avocats, psychologues cliniciennes) et propose une expertise juridique dans l'accompagnement des victimes de violences, qu'il s'agisse de femmes ou d' hommes . Autres ressources d'écoute et de prise en charge : * Numéro national de référence pour les femmes victimes de violences : 3919 * La Cnaé est un dispositif d'écoute, d'accompagnement et de signalement pour les étudiants vivant des situations de mal-être, de violence ou de discrimination. Cette plateforme permet également de signaler des situations relevant d'une qualification pénale : discrimination, harcèlement, violences sexistes et sexuelles. Numéro gratuit et confidentiel : 0 800 737 800 (de 10h à 21h en semaine et de 10h à 14h le samedi ) Email : cnaes@enseignementsup.gouv.fr Contacts à CY : * Stefania Marcassa (chargée de mission pour l'égalité des femmes et des hommes) : veilleucp@ml.u-cergy.fr * Martial Meziani (chargé de mission handicap) : martial.meziani@cyu.fr * Gwénaële Calvès (chargée de mission laïcité, racisme et antisémitisme ) : laicite@cyu.fr Nous restons à votre disposition pour toute question. Cordialement, --------------------------------------------------------------------------------------------------------------- Stefania Marcassa (elle/she) Maîtresse de conférences en économie (HDR) / Associate Professor of Economics Chargée de mission égalité femmes-hommes / Gender Equality Officer CY Cergy Paris Université, THEMA (UMR CNRS 8184) Tel.: +33 (0) 1 34 25 23 02 https://sites.google.com/view/stefaniamarcassa https://sites.google.com/view/genfameconwebinar ---------------------------------------------------------------------------------------------------------------",association
"Objet : Il y a plus de 10 offres correspondant à vos critères
Corps : [logo.png?1604568992] [1][logo-v-black-dm-v2.png] Yvan, plus de 10 offres correspondent vos critres ! Votre alerte Stage +1 o Yvelines +1 o Statistiques, Data & Math App o 2 autres critres [2]Modifier [logo.png?1711312683] [3]Exclusivit CY Tech Data Scientist atometrics Stage | Paris (France) [logo.png?1711313802] [4]Exclusivit CY Tech Data Scientist atometrics Stage | Paris (France) [logo.png?1625214198] [5]Alternance (1 an) - Charg d'tudes co et stats F/H - Paris Groupe BPCE Alternance | Paris (France) [logo.png?1625214198] [6]Alternance (1 an) - Data Analyst F/H - Paris Groupe BPCE Alternance | Paris (France) [logo.png?1663341079] [7]STAGE - Traitement d'Image (Vido HDR) DXOMARK Stage | Boulogne-Billancourt (France) [logo.png?1665991703] [8]Alternance Data manager (H/F) Servier Alternance | Gif-sur-Yvette (France) [logo.png?1652893115] [9]ALTERNANCE - BUSINESS ANALYST ET PRICING F/H Oscaro.com Alternance | Gennevilliers (France) [logo.png?1406559547] [10]Alternant(e) - Ingnieur de dveloppement- H/F Groupe Pomona Alternance | Antony (France) [logo.png?1697028971] [11]Alternance - EXPERTISE SOLUTION TECHNIQUE DATA & BI H/F Bollor Logistics Alternance | Puteaux (France) [logo.png?1706262348] [12]STAGE - DATA ANALYST (H/F) - Rueil-Malmaison - Juin 2024 (6mois) DANONE Stage | Rueil-Malmaison (France) [13]Pour ne plus recevoir cette alerte, cliquez sur le lien. References 1. https://www.jobteaser.com/ 2. https://cytech.jobteaser.com/fr/dashboard/edit?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-job-alert-email&utm_content=2024-03-26 3. https://cytech.jobteaser.com/fr/job-offers/ffcf6ccc-5296-4058-99a8-32d5c96b6963-atometrics-data-scientist?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-exclusive-offers&utm_content=2024-03-26 4. https://cytech.jobteaser.com/fr/job-offers/5fdc0993-1364-46ef-887f-9500a695eabf-atometrics-data-scientist?utm_medium=job-alert-email&utm_campaign=b2c-fr-exclusive-offers&utm_content=2024-03-26&utm_source=email-product 5. https://cytech.jobteaser.com/fr/job-offers/55d2cc64-2259-42fc-971c-2e3b19bcff8f-groupe-bpce-alternance-1-an-charge-d-etudes-eco-et-stats-f-h-paris?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-job-alert-email&utm_content=2024-03-26 6. https://cytech.jobteaser.com/fr/job-offers/31c5a40e-9c09-4e63-96fb-e88100b857f4-groupe-bpce-alternance-1-an-data-analyst-f-h-paris?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-job-alert-email&utm_content=2024-03-26 7. https://cytech.jobteaser.com/fr/job-offers/d9728ae9-6cc8-421d-af14-dcb147b4a403-dxomark-stage-traitement-d-image-video-hdr?utm_campaign=b2c-fr-job-alert-email&utm_content=2024-03-26&utm_source=email-product&utm_medium=job-alert-email 8. https://cytech.jobteaser.com/fr/job-offers/c3b756e8-565b-474c-97dc-da2cf9e27989-servier-alternance-data-manager-h-f?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-job-alert-email&utm_content=2024-03-26 9. https://cytech.jobteaser.com/fr/job-offers/d216474f-b272-42a7-ac35-84203d3ffb7e-oscaro-com-alternance-business-analyst-et-pricing-f-h?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-job-alert-email&utm_content=2024-03-26 10. https://cytech.jobteaser.com/fr/job-offers/db605433-651d-4569-a892-f0f8290df387-groupe-pomona-alternant-e-ingenieur-de-developpement-h-f?utm_campaign=b2c-fr-job-alert-email&utm_content=2024-03-26&utm_source=email-product&utm_medium=job-alert-email 11. https://cytech.jobteaser.com/fr/job-offers/60869f44-fd5f-4802-afb6-0bf1dd740e31-bollore-logistics-alternance-expertise-solution-technique-data-bi-h-f?utm_campaign=b2c-fr-job-alert-email&utm_content=2024-03-26&utm_source=email-product&utm_medium=job-alert-email 12. https://cytech.jobteaser.com/fr/job-offers/17c3ac9e-3ef8-4222-a6d2-ec02a3cf4bef-danone-stage-data-analyst-h-f-rueil-malmaison-juin-2024-6mois?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-job-alert-email&utm_content=2024-03-26 13. https://cytech.jobteaser.com/fr/newsletters/subscriptions/destroy?utm_medium=job-alert-email&utm_campaign=b2c-fr-job-alert-email&utm_content=unsubscribe&back_to_after_login=https%3A%2F%2Fcytech.jobteaser.com%2F%3Fi18n_locale%3Dfr&newsletter_type=job_offers&token=6f02fc98-b9f6-4115-b337-0267bb2216e3&utm_source=email-product",entreprise
"Objet : [tous.cergy] Assistez au live ""La cyber dans ta boîte"" depuis le campus de CY Tech Pau
Corps : *CY Tech Campus de Pau* vous invite à assister au live de sa conférence *La cyber dans ta boîte !* organisée le *vendredi 29 mars prochain de 14h à 17h30 *au sein de son campus. [image: Visuel placeco image.JPG] Après l'ouverture de l'option cybersécurité en septembre 2023 sur le campus de Pau (envisagée également en apprentissage à compter de septembre 2025) , elle organise dans cette dynamique la première édition de sa conférence « La cyber dans ta boîte ! » rassemblant des professionnels de la cybersécurité pour discuter des dernières tendances, partager des connaissances et explorer des solutions innovantes. Nous vous donnons rendez vous dès 14h via ce lien de visionnage : https://vimeo.com/event/4179773 N'oubliez pas de partager cet événement à votre réseau ! *Ce travail a bénéficié d'une aide de l'Etat gérée par l'Agence Nationale de la Recherche au titre de France 2030 portant la référence ""ANR-23-CMAS-0020""* *Elodie BIRAUD* Chargée de communication CY TECH - Campus de Pau RDC / Bureau 004 2 Boulevard Lucien Favre 64000 PAU +33 0590 591 02/06 12 62 33 32 https://cytech.cyu.fr/ elodie.biraud@cyu.fr *En télétravail le mercredi* Afin de contribuer au respect de l’environnement, merci de n’imprimer ce courriel que si nécessaire.",entreprise
"Objet : Document partagé avec vous : ""design""
Corps : J'ai partagé un élément avec vous : design https://docs.google.com/document/d/1w-yJFgqdl2VnTcQs5z7Db1be7uXoh2zT4j8Ch_bYccI/edit?usp=sharing&ts=6601825d Ce fichier n'est pas une pièce jointe, il est stocké en ligne. Pour l'ouvrir, cliquez sur le lien ci-dessus.",plateforme
"Objet : [tous.cergy] [L'Art Scène] Blind test deuxième édition
Corps : BLIND TEST Jeudi 28 mars 15h30 - 18h Bonjour à toutes et à tous ! Le *jeudi 28 mars* aura lieu le deuxième *Blind test de L'Art Scène* ! Le premier avait été remporté par Ritchy et Victor, qui ont gagné un total de *50€ de bons d'achats*. Mais ce n'est pas le seul cadeau : tout le monde est gagnant, *personne ne repart les mains vides !* Alors venez tenter votre chance pour cette deuxième édition ! Le blind test portera sur des thèmes variés. Tout le monde aura sa chance de gagner ! [image: blindtest.png] Au programme - 📝 Création des équipes à 15h30 - 💿 Blind test à partir de 16h - 🎁 Des cadeaux à gagner - 🍫 Bien sûr, de quoi boire et grignoter ! On vous attend nombreux ! Le bureau L'Art-Scène 🎸",association
"Objet : [tous.cergy] [ATILLA] Invitation Passation & Soirée Raclette ATILLA
Corps : Passation & Soirée Raclette ATILLA Bonjour chères Atilléennes, chers Atilléens, Une nouvelle page de notre histoire s'apprête à se tourner. Comme chaque année, il est temps de céder la place à la jeunesse lors de la traditionnelle *cérémonie de Passation*. Celle-ci aura lieu le *jeudi 4 avril* à l'*Amphithéâtre Condorcet* à partir de *18 heures*. A cette occasion, nous nous réunirions pour tenir notre Assemblée Générale Ordinaire. Le bureau présentera le bilan des actions réalisées au cours du mandat, et les listes candidates auront l'opportunité de vous convaincre de leurs qualités. Si vous souhaitez faire partie du prochain bureau, les candidatures sont toujours ouvertes ! Il vous suffit de contacter le Bureau sur Discord ou Telegram pour plus d'informations, nos réseaux : linktr.ee/atilla307 Nous nous réunissions ensuite le *vendredi 5 avril* au restaurant *Ô Chalet* se situant *55 bis Chemin de Halage, 95610 Éragny* à partir de *19 h 45*. Il s'agit d'une soirée Raclette (et d'autres mets de qualité) durant laquelle nous passons un moment convivial ! Pour réserver votre place : framaforms.org/raclette-de-passation-5-avril-2024-1710775313 Atilléennement vôtre, Yann ETRILLARD, *ATILLA* - Président ATILLA - Association des Techniques Internet et du Logiciel Libre ou Alternatif CY307 - Cergy",association
"Objet : [tous.cergy] Stationnement gênant
Corps : Bonjour, Pour rappel, le stationnement est interdit sur les accès pompiers des bâtiments. Nous avons constaté que deux voitures (en pièces jointes) sont actuellement garées sur l'accès pompier de Cauchy empêchant les manœuvres logistiques liées à la CRD du 23/03/24. Merci aux propriétaires de les retirer dès maintenant, en cas de récidive nous serons à l'avenir dans l'obligation de les faire retirer. Cordialement, Ghislain CACCIA Responsable de l'accueil et de l'intendance CY Tech Bâtiment Condorcet RDC - CT102 Bâtiment Fermat RDC 009- +33(0)01 34 25 10 10 Ghislain.caccia@cyu.fr visitez notre site : cytech.cyu.fr",administratif
